Postal,Latitude,Longitude,Project,Street
328465,1.32709863575901,103.86606572723,MOONSTONE RESIDENCES,MOONSTONE LANE
238403,1.29679985925685,103.834597314314,LUMA,RIVER VALLEY GROVE
NIL,1.32193545348006,103.813860802095,CLUNY PARK,CLUNY PARK
278106,1.31145216238213,103.797128300209,THE MERASAGA,JALAN MERAH SAGA
507027,1.3592969795825,103.964407924631,CARISSA PARK CONDOMINIUM,FLORA DRIVE
209917,1.30512537586442,103.852876549927,LITTLE INDIA CONSERVATION AREA,CAMPBELL LANE
419594,1.32745871613635,103.910576525288,WINDY HEIGHTS,JALAN DAUD
NIL,1.34658463637165,103.884240965181,TAI KENG GARDENS,JALAN LOKAM
739978,1.42809634375775,103.777417806241,WOODGROVE ESTATE,ASHWOOD GROVE
NIL,1.30782287846805,103.906574905812,,CHAPEL CLOSE
238011,1.29294488391216,103.840702054687,VIVACE,TONG WATT ROAD
424373,1.31223039181852,103.906376869088,ROYALE MANSIONS,PULASAN ROAD
127181,1.29494646441808,103.766522854001,WEST COAST VIEW,WEST COAST VIEW
329023,1.32553401753238,103.86549809331,THE ABERDEEN,JALAN TAMAN
198784,1.30631184827415,103.864308462262,SOUTHBANK,NORTH BRIDGE ROAD
579024,1.36168105229712,103.834469713367,FULTON HILL,FULTON AVENUE
529868,1.34111322619374,103.957795806877,SIMEI GREEN CONDOMINIUM,SIMEI STREET 4
358718,1.34597842269585,103.868009859557,SOMMERVILLE REGENCY,LORONG SELANGAT
545551,1.35737318813499,103.87625894291,RESIDENCES BOTANIQUE,YIO CHU KANG ROAD
119462,1.27654309115256,103.792520430474,RIA APARTMENTS,JALAN PASIR RIA
239900,1.29906764139001,103.836832036915,ILLUMINAIRE ON DEVONSHIRE,DEVONSHIRE ROAD
229719,1.31000645134286,103.836516434155,SUITES @ CAIRNHILL,CAIRNHILL ROAD
NIL,1.32324764631146,103.851474289537,,PEGU ROAD
388031,1.31535389297175,103.887088246008,TIVOLI LODGE,LORONG 31 GEYLANG
329192,1.3275166876184,103.842603758766,GLOBAL VILLE,JALAN RAJA UDANG
398505,1.31262218928599,103.88508737476,REZI 26,LORONG 26 GEYLANG
486862,1.34537422750056,103.963844569942,CASCADALE,UPPER CHANGI ROAD EAST
258993,1.31791520479835,103.81018391605,GALLOP VILLAS,GALLOP ROAD
288455,1.32659730501814,103.811332907782,SHELFORD REGENCY,SHELFORD ROAD
NIL,1.31123888951321,103.8308357033,,DRAYCOTT PARK
689877,1.38400778184113,103.748895895353,THE RAINFOREST,CHOA CHU KANG AVENUE 3
259882,1.31585628957473,103.834009973852,BALMORAL CREST,BALMORAL CRESCENT
NIL,1.30506391271429,103.893056608732,,CRESCENT ROAD
589626,1.33257600947575,103.785827347059,FLORIDIAN,BUKIT TIMAH ROAD
229666,1.30685526429942,103.836843330425,CAIRNHILL PLAZA,CAIRNHILL ROAD
439828,1.29859128385278,103.88788362263,CHNG MANSIONS,ARTHUR ROAD
NIL,1.31250934025067,103.78329614833,,GROVE DRIVE
538982,1.3445566928304,103.875860394645,GAMBIR RIDGE,GAMBIR WALK
NIL,1.32913131683265,103.795859432525,,FIFTH AVENUE
567749,1.37643729858018,103.846723405054,GRANDEUR 8,ANG MO KIO CENTRAL 3
427334,1.31498782197959,103.905314433087,ONE EIGHTIES RESIDENCES,JOO CHIAT TERRACE
508013,1.36375883990229,103.970070447882,TOH ESTATE,TOH CLOSE
598436,1.34367677730901,103.769064363268,ROYAL COURT,JALAN RAJAWALI
118676,1.28993098376015,103.776873258339,THE ESTRELLA,PASIR PANJANG ROAD
465601,1.3305236332194,103.945188430654,TANAH MERAH GREEN,TANAH MERAH KECHIL RIDGE
547803,1.35411619554544,103.876179713501,CASA CAMBIO,LIM TUA TOW ROAD
357768,1.32920617249193,103.868121237592,WOODSVILLE MANSIONS,WOODSVILLE CLOSE
229626,1.30607179278729,103.840764608781,CAVENAGH LODGE,CAVENAGH ROAD
575087,1.36117754605955,103.830439463538,THE INGLEWOOD,THE INGLEWOOD
328644,1.32408289110497,103.85062927516,DE PARADISO,MARTABAN ROAD
228307,1.30868412242481,103.839080960781,VIDA,PECK HAY ROAD
NIL,1.31417846068467,103.836719496223,LIBERTE,SARKIES ROAD
436897,1.29679800007104,103.883809021828,THE WATERSIDE,TANJONG RHU ROAD
NIL,1.28011918984489,103.840696061694,BUKIT PASOH CONSERVATION AREA,TEO HONG ROAD
399182,1.31065035151369,103.876401791827,SUNFLOWER COURT,LORONG 6 GEYLANG
409044,1.33049714674008,103.888409268781,LE CRESCENDO,PAYA LEBAR ROAD
507013,1.3590532089864,103.96518906183,DAHLIA PARK CONDOMINIUM,FLORA DRIVE
669622,1.35688257243261,103.758929249803,HILLTOP GROVE,HILLVIEW AVENUE
NIL,1.31120243888114,103.826052000999,GARDEN APARTMENTS,ORANGE GROVE ROAD
119161,1.28071178129838,103.788536382694,SARHAD VILLE,LORONG SARHAD
428105,1.31290426949313,103.903549123093,GIDEON'S LODGE,JOO CHIAT LANE
449527,1.30460442730698,103.906603298066,MARINE VILLE,MARINE PARADE
307954,1.314900759793,103.840460862924,NEWTON 21,NEWTON ROAD
238651,1.29616204888246,103.840053429076,OXLEY MANSION,OXLEY ROAD
NIL,1.30307951506952,103.849527716226,,NIVEN ROAD
NIL,1.31422461794939,103.848237309118,,CARLISLE ROAD
258993,1.31791520479835,103.81018391605,GALLOP PARK,GALLOP ROAD
238405,1.29644996450552,103.834439571458,2 RVG,RIVER VALLEY GROVE
NIL,1.34510343432405,103.868032776173,,SOMMERVILLE ROAD
259949,1.30958778399008,103.827607798009,ARDMORE II,ARDMORE PARK
506891,1.35505338780875,103.966968614236,HEDGES PARK CONDOMINIUM,FLORA DRIVE
425048,1.3092900174499,103.905679803634,CHAPEL LODGE,LORONG STANGEE
425702,1.31293789129593,103.91205074521,PALM GALLERIA,LORONG K TELOK KURAU
426536,1.31592532071719,103.902987460361,THE ARIEL,LORONG 105 CHANGI
089775,1.2758748352142,103.840480994349,THE BEACON,CANTONMENT ROAD
288353,1.32580825364565,103.812516919467,10 SHELFORD,SHELFORD ROAD
NIL,1.32267337374829,103.792270661499,,LIM TAI SEE WALK
NIL,1.29899761425486,103.829347359412,,GRANGE ROAD
428109,1.3123280403599,103.903812210573,D' FRESCO,JOO CHIAT LANE
548270,1.3656610654659,103.882053852216,JADE VINE GARDENS,KANG CHOO BIN ROAD
NIL,1.38912008735631,103.860613448947,,TAMARIND ROAD
469298,1.32159164491011,103.94467113581,BEDOK COURT,BEDOK SOUTH AVENUE 3
398489,1.31208166590244,103.885052347172,SUNFLOWER MANSIONS,LORONG 26 GEYLANG
469532,1.33149837389028,103.947822499781,BEDOK SHOPPING COMPLEX,BEDOK ROAD
438073,1.30013291374095,103.88876823652,SANTA FE MANSIONS,MARGATE ROAD
486069,1.34813938708513,103.962084910434,SUNHAVEN,UPPER CHANGI ROAD EAST
NIL,1.33098379563725,103.794565195646,,ANAMALAI AVENUE
429065,1.30981699540352,103.914314726376,MAYFAIR RESIDENCES,EAST COAST ROAD
159962,1.28920740891323,103.804857292425,THE ANCHORAGE,ALEXANDRA ROAD
544995,1.38088347266951,103.89430726755,THE QUARTZ,COMPASSVALE BOW
NIL,1.29710191126736,103.891259843561,,MEYER ROAD
425971,1.31435236410792,103.914552623431,CANARY VILLE,LORONG J TELOK KURAU
NIL,1.33116327858295,103.799751690617,,JALAN NAGA SARI
228495,1.30351073200091,103.849134794298,PARC EMILY,MOUNT EMILY ROAD
058727,1.28497488239924,103.846439133077,FOOK HAI BUILDING,SOUTH BRIDGE ROAD
118669,1.29003922701443,103.777277775278,LUXE VILLE,PASIR PANJANG ROAD
278537,1.31035486016263,103.802668687297,HOLLANDIA,HOLLAND ROAD
537731,1.36909073787052,103.892394420617,MIRAMAR GARDENS,JALAN NAUNG
437982,1.29840433463985,103.89733040267,AALTO,MEYER ROAD
596722,1.33885692042984,103.767251626512,THE BEVERLY,TOH TUCK ROAD
286720,1.3290459132362,103.805029226439,HILLCREST VILLA,HILLCREST ROAD
307993,1.31713516773689,103.842382026112,NEWTON GEMS,NEWTON ROAD
NIL,1.31352508841196,103.905051971762,,RAMBUTAN ROAD
286655,1.32790589397332,103.811986078233,SHELFORD 23,SHELFORD ROAD
NIL,1.30945197244195,103.897745585385,,HAIG ROAD
128105,1.31342023829295,103.757479191166,WEST COAST GARDENS,WEST COAST AVENUE
787082,1.38512785020437,103.839262186934,SEASONS PARK,YIO CHU KANG ROAD
079119,1.2734661123903,103.845580809645,76 SHENTON,SHENTON WAY
486442,1.3215424988155,103.955535617961,EASTWOOD CENTRE,EASTWOOD ROAD
228697,1.30647253396622,103.847682737191,MACKENZIE 88,MACKENZIE ROAD
439826,1.2998249080977,103.888160315989,KATONG PARK TOWERS,ARTHUR ROAD
567701,1.37550043165109,103.834422188143,THE PANORAMA,ANG MO KIO AVENUE 2
NIL,1.38702247713169,103.863874831334,,BEGONIA DRIVE
NIL,1.32629622417838,103.851795274337,AMPAS COURT,JALAN AMPAS
488946,1.32479945699793,103.955806487534,BEDOK PESARI,JALAN GREJA
NIL,1.31301047520452,103.876983455559,,LORONG 11 GEYLANG
677662,1.36546552129855,103.771773342397,THE SKYWOODS,DAIRY FARM HEIGHTS
449302,1.30081909250072,103.903745761098,COTE D'AZUR,MARINE PARADE ROAD
424248,1.30537596787156,103.907719032243,CHAPEL COURT,SEA AVENUE
544708,1.38995627041905,103.895095929655,LA FIESTA,SENGKANG SQUARE
589487,1.33793036946282,103.780475005793,GARDENVISTA,DUNEARN ROAD
458711,1.31121390614188,103.931031291313,ELLIOT AT THE EAST COAST,ELLIOT ROAD
359545,1.34459199028916,103.865583780967,DAISY PARK,DAISY AVENUE
638191,1.33852981448661,103.690352002135,,YUNNAN WALK
149870,1.29062526152611,103.805554153558,SHEPHERD'S HILL ESTATE,BARBARY WALK
NIL,1.29899761425486,103.829347359412,PARKVIEW ECLAT,GRANGE ROAD
219067,1.31802199387756,103.851593706635,CITYSCAPE @FARRER PARK,MERGUI ROAD
573975,1.35995509815631,103.846306984957,CLOVER BY THE PARK,BISHAN STREET 25
NIL,1.3160524898647,103.827304994236,,ROBIN ROAD
228165,1.30234476326441,103.847115857878,SOPHIA 98,SOPHIA ROAD
348271,1.33299652357225,103.869983175672,NIN RESIDENCE,PHENG GECK AVENUE
425259,1.31112539571834,103.916556710644,TREESCAPE,LORONG N TELOK KURAU
199590,1.29962022808966,103.860647264692,THE PLAZA,BEACH ROAD
529904,1.34174041054668,103.953414624264,MY MANHATTAN,SIMEI STREET 3
387866,1.31554107907726,103.890458266408,D'WEAVE,LORONG 39 GEYLANG
228687,1.30625541962512,103.847876483186,PARC MACKENZIE,MACKENZIE ROAD
129405,1.32014945204774,103.756770361089,FABER HILLS,FABER DRIVE
NIL,1.3275152667483,103.768289772613,,SUNSET HEIGHTS
779286,1.4030608126511,103.814712598173,MANDAI GARDEN,MENG SUAN ROAD
NIL,1.29899761425486,103.829347359412,GRANGE HEIGHTS,GRANGE ROAD
NIL,1.29802331667033,103.884618178933,DE CENTURION,TANJONG RHU ROAD
NIL,1.31584618219912,103.786931479867,,JALAN JELITA
117757,1.2789150420863,103.792743851055,FLYNN PARK,YEW SIANG ROAD
239126,1.29694633480528,103.839250671092,THE BOTANIC ON LLOYD,LLOYD ROAD
789619,1.38722948868615,103.835765897093,FLORISSA PARK,FLORISSA PARK
307465,1.31571427932271,103.84385406558,VIVA,SUFFOLK WALK
544759,1.38886196448625,103.896447500306,THE LUXURIE,COMPASSVALE ROAD
538750,1.35304421094301,103.87823462336,CENTRAL VIEW,HOUGANG STREET 11
249212,1.29636917998733,103.828426328594,LATITUDE,JALAN MUTIARA
466629,1.31923712165936,103.953446192005,EAST COAST TERRACE,UPPER EAST COAST ROAD
259056,1.31477937157519,103.825754292882,FERNHILL PLACE,FERNHILL ROAD
574418,1.3717569736134,103.828179854072,PEIRCE VIEW,UPPER THOMSON ROAD
518166,1.37861744601973,103.961665376747,RIPPLE BAY,PASIR RIS LINK
268434,1.32144900367347,103.790556895922,REGENT VILLAS,JALAN LIM TAI SEE
258458,1.30687594637384,103.826581568212,1 NASSIM,NASSIM ROAD
207876,1.3111921055081,103.858504000985,LE SOMME,SOMME ROAD
423937,1.30607106358037,103.910174268952,D'ECOSIA,STILL ROAD SOUTH
NIL,1.31152837404055,103.817297659431,,CLUNY ROAD
NIL,1.38902779854438,103.839323558003,THE COUNTRYSIDE,COUNTRYSIDE GROVE
NIL,1.32219520090799,103.785993407161,,GREENLEAF VIEW
207877,1.31135679979828,103.858599230591,PARC SOMME,SOMME ROAD
229236,1.29980941583717,103.846962485413,NOMU,HANDY ROAD
239230,1.29662723124195,103.832190807613,RIVA LODGE,LEONIE HILL
309371,1.32567584592428,103.839254693607,ESPANA,DYSON ROAD
467264,1.31562178917527,103.934266337402,SPRING PARK ESTATE,PRIMROSE AVENUE
309555,1.32416303136582,103.838085078324,THE CHANCERY RESIDENCE,CHANCERY LANE
418804,1.32987209553024,103.908123975446,QUBE SUITES,JALAN PUNAI
506926,1.37943708615032,103.960978885551,COASTAL VIEW RESIDENCES,JALAN LOYANG BESAR
809409,1.38496579179887,103.874973336883,SELETAR HILLS ESTATE,JALAN ANTOI
NIL,1.31490656083479,103.854978678494,,SING JOO WALK
428126,1.31305098341573,103.902228955303,LEGENDA AT JOO CHIAT,JOO CHIAT LANE
436635,1.305038865938,103.886113608563,WIMBORNE VILLAS,WIMBORNE ROAD
NIL,1.32472774260615,103.821757472216,,NAROOMA ROAD
398481,1.31259802198984,103.884584016977,LE ARC,LORONG 26 GEYLANG
NIL,1.375599309284,103.828438921519,LAKEVIEW ESTATE,UPPER THOMSON ROAD
NIL,1.31328904393414,103.883095564742,,GEYLANG ROAD
NIL,1.3207861526642,103.906281849074,,JALAN YASIN
NIL,1.34692807911061,103.868271825728,,WOLSKEL ROAD
786606,1.40392267523974,103.821050804612,THE SPRINGSIDE,SPRINGSIDE LINK
418929,1.31963983018081,103.912912679151,KINGSTON TERRACE,JALAN MASJID
689674,1.38674709692973,103.745320145367,NORTHVALE,CHOA CHU KANG LOOP
118450,1.27774637356666,103.793783926302,PEPYS HILL CONDOMINIUM,PEPYS ROAD
465460,1.32293118596661,103.945125602145,ECO,BEDOK SOUTH AVENUE 3
NIL,1.36466138641781,103.884949624324,,FLORENCE ROAD
357903,1.33640825456723,103.869750474839,8@WOODLEIGH,WOODLEIGH CLOSE
NIL,1.32630781117031,103.810310105422,,SHELFORD ROAD
NIL,1.30534188817682,103.853168675212,,DUNLOP STREET
276954,1.31444277394971,103.777857710337,THE MARBELLA,MOUNT SINAI RISE
NIL,1.31355325057342,103.898636893401,,ONAN ROAD
309470,1.31524471792015,103.845450576406,PASADENA,DERBYSHIRE ROAD
NIL,1.32808089415111,103.851095649461,SKYSUITES17,JALAN RAJAH
437370,1.31060237610129,103.893263790865,ROSE VILLE,ROSE LANE
NIL,1.34952347675613,103.880479560399,,PAYA LEBAR CRESCENT
459106,1.31294766776759,103.924340925324,SIGLAP CENTRE,SIGLAP ROAD
426641,1.31559613406504,103.900194183852,PARK COURT,LORONG 101 CHANGI
659638,1.34660213291175,103.756284388444,THE DEW,BUKIT BATOK STREET 21
398355,1.31257739062176,103.886492371732,COSY 23,LORONG 30 GEYLANG
NIL,1.38005492164346,103.871731371694,,SELETAR GREEN VIEW
259227,1.31979275314199,103.811878307108,CHIP HOCK GARDENS,FARRER ROAD
NIL,1.31842425319834,103.909266001012,,CHANGI ROAD
307948,1.31468730007734,103.839551773132,TRILIGHT,NEWTON ROAD
NIL,1.3228581828222,103.948323790762,RESIDENCES @ LIMAU,JALAN LIMAU BALI
807909,1.38160616198286,103.859970870983,MIMOSA VILLAS,MIMOSA WALK
417771,1.31846390653041,103.9060767957,EUNOS PARK,KAMPONG EUNOS
258961,1.31342591268453,103.811923564517,GALLOP COURT,GALLOP ROAD
328316,1.32502203689025,103.849099034618,NOVA 48,PROME ROAD
239226,1.29810416407008,103.832581916302,LEONIE GARDENS,LEONIE HILL
599675,1.34291924216995,103.770833899176,MANDARIN PARK,CHUN TIN ROAD
328108,1.32590458180223,103.845997985457,THE MARQUE @ IRRAWADDY,SHAN ROAD
209973,1.31073365680351,103.859351280214,FUTSING BUILDING,ALLENBY ROAD
238275,1.2931110664746,103.841810570836,UE SQUARE,RIVER VALLEY ROAD
NIL,1.34521800172421,103.881014798992,,HOW SUN ROAD
258203,1.31769172514141,103.828769486315,ROBIN SUITES,ROBIN ROAD
466671,1.32188028968077,103.947114661697,TANAH MERAH MANSION,TANAH MERAH KECHIL ROAD
578649,1.35288313620403,103.844659949766,THOMSON RISE ESTATE,JALAN BERJAYA
NIL,1.32350716959634,103.839443331434,,CHANCERY HILL WALK
669581,1.35943786879645,103.762932528768,CHANTILLY RISE,HILLVIEW AVENUE
534785,1.37073588285713,103.895120805047,MIDTOWN RESIDENCES,UPPER SERANGOON ROAD
228071,1.30258539390749,103.847229316271,ESTILO,WILKIE ROAD
NIL,1.30198895662027,103.893649564973,,BOURNEMOUTH ROAD
NIL,1.35204159525554,103.846009091025,,JALAN BINCHANG
NIL,1.31024036682967,103.893929635401,,ROSE LANE
519954,1.37992215984286,103.943332062277,STRATUM,ELIAS ROAD
NIL,1.3103866607164,103.87599499492,,LORONG 4 GEYLANG
NIL,1.3080145093342,103.831700139129,CLAYMORE PLAZA APARTMENT,CLAYMORE HILL
578716,1.36318089564402,103.828761213371,FABER GARDEN,JALAN ANGKLONG
579383,1.35171774468467,103.844740291293,CLOVER PARK,CLOVER AVENUE
118976,1.29215779183085,103.772542104367,PASIR PANJANG COURT,PASIR PANJANG CLOSE
239895,1.2976384888339,103.837696742648,THE ABODE AT DEVONSHIRE,DEVONSHIRE ROAD
509422,1.37908988698318,103.960558475679,JLB RESIDENCES,JALAN LOYANG BESAR
NIL,1.30579472039602,103.766074730128,,JUBILEE ROAD
388307,1.31469710916016,103.88262894858,SKT MANSIONS,LORONG 25 GEYLANG
NIL,1.3471116152319,103.960215349529,,JALAN SEGAM
308162,1.32378273537261,103.850102049277,MONTEBLEU,MINBU ROAD
398307,1.31243815068808,103.887341830298,SUNFLOWER RESIDENCE,LORONG 32 GEYLANG
449304,1.30937962476159,103.933150803491,LAGOON VIEW,MARINE PARADE ROAD
578871,1.35477387399197,103.827013103966,ADELPHI PARK ESTATE,GARDENIA ROAD
319583,1.33809505753535,103.846775797512,TREVISTA,LORONG 3 TOA PAYOH
429287,1.30929366045021,103.906115860634,SUNDANCE SUITES,DUKU PLACE
598740,1.35631871435411,103.766428098631,SYMPHONY HEIGHTS,HUME AVENUE
NIL,1.36783935224142,103.769555552133,CHESTNUT VILLE,JALAN PAKIS
NIL,1.31282503568129,103.876411144282,,LORONG 9 GEYLANG
NIL,1.31008590087287,103.906736911364,,DUKU LANE
439865,1.29953088366938,103.899817468941,SEAVIEW POINT,AMBER ROAD
359426,1.34443842966793,103.8675267343,DAISY LODGE,DAISY ROAD
248289,1.2956052030356,103.829406938324,RV SUITES,RIVER VALLEY ROAD
229017,1.30599755818751,103.834933058661,KIM SIA COURT,JALAN JINTAN
NIL,1.30614516922456,103.906998136519,SEA AVENUE RESIDENCES,SEA AVENUE
098635,1.26784881382911,103.814972113173,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE
NIL,1.33172304679508,103.880687831792,,MACPHERSON ROAD
577325,1.35003901059969,103.833205258156,YEW LIAN PARK,JALAN PELATINA
079624,1.27426245685337,103.846025087372,LUMIERE,MISTRI ROAD
807429,1.38585871527986,103.859213071328,SARACA GARDENS,SARACA ROAD
257496,1.32193608150281,103.813870868929,CLUNY PARK RESIDENCE,CLUNY PARK ROAD
737763,1.431947901189,103.798705761485,FORESTVILLE,WOODLANDS DRIVE 16
423404,1.31129551056552,103.914950397017,THE SEAWIND,LORONG M TELOK KURAU
259811,1.31711498557753,103.834350971597,BALMORAL GATE,BALMORAL ROAD
307440,1.31875292768239,103.836817985762,FIVE CHANCERY,CHANCERY LANE
NIL,1.31178473500484,103.882147632097,,LORONG 22 GEYLANG
573906,1.3552621680734,103.833313789415,GRANDIOSO 8,BRIGHT HILL CRESCENT
229161,1.30422070655435,103.838389476201,URBAN SUITES,HULLET ROAD
229784,1.30819265200561,103.838374549594,THE PEAK @ CAIRNHILL I,CAIRNHILL CIRCLE
438686,1.31167742470117,103.890523888329,VERSAILLES,HEMMANT ROAD
268535,1.32252784112809,103.795044579049,CORONA VILLE,JALAN HAJI ALIAS
529241,1.35564487647906,103.959215582978,THE EDEN AT TAMPINES,TAMPINES STREET 34
259819,1.31602747726506,103.831589828409,BELMOND GREEN,BALMORAL ROAD
437936,1.29670941098077,103.894191552382,THE MAKENA,MEYER ROAD
425163,1.30950544505905,103.911289279494,PALMERA RESIDENCE,LORONG N TELOK KURAU
NIL,1.35311313114159,103.875030830534,,JOON HIANG ROAD
599429,1.33578392886206,103.769858534085,ENG KONG GREEN,ENG KONG CRESCENT
NIL,1.31203045359692,103.883335850644,# 1 LOFT,LORONG 24 GEYLANG
259153,1.31333238566743,103.822929991787,FERNHILL COTTAGE,FERNHILL ROAD
428234,1.31836917585623,103.911843842674,FENARA COURT,JALAN WAKAFF
258159,1.31916679343632,103.825935494771,KUIE PONG LOFT,ROBIN WALK
NIL,1.36687252632079,103.926475780345,,TAMPINES AVENUE
669743,1.35992152404274,103.763392299233,HILLVISTA,ELIZABETH DRIVE
328003,1.32614460268204,103.862340325724,ST MICHAEL'S CONDOMINIUM,MICHAEL'S ROAD
529778,1.34873049718366,103.927265815014,THE TROPICA,TAMPINES AVENUE 1
737797,1.42728727458401,103.786050332413,ROSEWOOD,ROSEWOOD DRIVE
199018,1.30393835645619,103.861630792094,TEXTILE CENTRE,JALAN SULTAN
534958,1.34679807171438,103.8799727346,THE VUE,UPPER PAYA LEBAR ROAD
018965,1.28034497999595,103.852143277672,MARINA BAY SUITES,CENTRAL BOULEVARD
118116,1.27820202091249,103.79068575424,SPRINGWOOD,SPRINGWOOD AVENUE
529872,1.34220462400591,103.954486744176,MODENA,SIMEI STREET 4
799036,1.38758122074422,103.878483455176,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE
309459,1.31612341185448,103.845518779011,DERBYSHIRE HEIGHTS,DERBYSHIRE ROAD
597592,1.31845909447092,103.776637736934,ASTOR GREEN,PINE GROVE
649929,1.34267591390795,103.712231441321,SUMMERDALE,BOON LAY DRIVE
279872,1.33134255757933,103.792904749865,VILLA AZURA,CHERRY AVENUE
534679,1.35793372778433,103.881932039258,KOVAN RESIDENCES,KOVAN ROAD
425790,1.31336026870659,103.915311167083,SUNNYVALE RESIDENCES,LORONG K TELOK KURAU
228209,1.30579941351149,103.83307472281,SCOTTS SQUARE,SCOTTS ROAD
247656,1.29384907556168,103.821581749873,MON JERVOIS,JERVOIS ROAD
NIL,1.32630781117031,103.810310105422,NINETEEN SHELFORD ROAD,SHELFORD ROAD
238367,1.29602033180482,103.838156606177,VALLEY HOUSE,RIVER VALLEY ROAD
439198,1.30995527338204,103.895320417244,PARADISE PALMS,DUNMAN ROAD
258362,1.31338013405284,103.825136616739,ORANGE GROVE RESIDENCES,ORANGE GROVE ROAD
439871,1.30025152904748,103.900823288781,THE ARISTO @ AMBER,AMBER ROAD
098209,1.24076598986848,103.839640485059,CAPE ROYALE,COVE WAY
438051,1.298775260098,103.888517626802,MEIER SUITES,MARGATE ROAD
436916,1.29746191668514,103.874148326967,CASUARINA COVE,TANJONG RHU ROAD
534649,1.35450858688272,103.879281353138,CHOON KIM HOUSE,UPPER SERANGOON ROAD
NIL,1.38782263332218,103.862755573459,,BEGONIA ROAD
238010,1.2930922915233,103.840538564538,ROBERTSON EDGE,TONG WATT ROAD
598435,1.3438608836238,103.768589874738,GRAND CHATEAU,JALAN RAJAWALI
509410,1.37852764212201,103.959261426161,LIGHTHOUSE,JALAN LOYANG BESAR
NIL,1.31270314378008,103.857112506162,THE CITRON RESIDENCES,MARNE ROAD
266338,1.32434067817067,103.799693656879,CASABELLA,DUCHESS AVENUE
758404,1.42866302356797,103.826530996931,SEMBAWANG PARK,SEMBAWANG ROAD
419679,1.32886589161999,103.90719397756,TROPIKA EAST,FOO KIM LIN ROAD
737877,1.42923331149104,103.78575231062,ROSEWOOD SUITES,ROSEWOOD DRIVE
NIL,1.36282557285689,103.878288140176,3@SANDILANDS,SANDILANDS ROAD
588997,1.33917169739153,103.780127443358,SUITES DE LAUREL,JALAN ANAK BUKIT
536445,1.34577375960654,103.879060994371,CASA ROSA,LORONG ONG LYE
429634,1.30690598008532,103.902076705616,BELLEZZA @ KATONG,CEYLON ROAD
308214,1.32327434333141,103.848835015461,THE ANSLEY,MANDALAY ROAD
417297,1.32627973484676,103.907811483759,RESIDENCES 88,LORONG MARICAN
439961,1.30104820606899,103.899679027334,AMBER PARK,AMBER GARDENS
NIL,1.32345837488923,103.909903621019,,LORONG MELAYU
359423,1.34820313239978,103.860587963131,DUNSFOLD 18,DUNSFOLD DRIVE
NIL,1.34444791593053,103.874989694737,,GAMBIR WALK
NIL,1.3206274447941,103.91224924128,D'GALLERY,JALAN MASJID
309082,1.31814186950606,103.839151085711,GILSTEAD 38,GILSTEAD ROAD
NIL,1.31213884448503,103.85317811018,,RACE COURSE ROAD
239975,1.30315428073008,103.829577548446,SKYLINE @ ORCHARD BOULEVARD,ANGULLIA PARK
608535,1.33629636945965,103.74173137219,J GATEWAY,GATEWAY DRIVE
NIL,1.29141476823963,103.77092919965,,PASIR PANJANG ROAD
678181,1.37539461626162,103.762846423505,THE LINEAR,UPPER BUKIT TIMAH ROAD
NIL,1.37803012190295,103.757480662121,,CHOA CHU KANG ROAD
596290,1.33904654811646,103.771587753402,HIGH OAK CONDOMINIUM,TOH TUCK ROAD
207223,1.31062308421058,103.857087879797,CITY SQUARE RESIDENCES,KITCHENER LINK
548540,1.36584849907497,103.884856327883,ISUITES @ TANI,JALAN TANI
189350,1.29916295967819,103.857859536947,DUO RESIDENCES,FRASER STREET
266220,1.31407678198471,103.802636448809,LEEDON RESIDENCE,LEEDON HEIGHTS
438133,1.31251969868082,103.891760188852,GUILLEMARD SUITES,GUILLEMARD ROAD
589631,1.33470265733549,103.784414163245,MAPLE WOODS,BUKIT TIMAH ROAD
797479,1.39475153870195,103.881758313637,RIVERBANK @ FERNVALE,FERNVALE CLOSE
428722,1.30468470970715,103.901888571632,THE ODEON KATONG,EAST COAST ROAD
550120,1.36727586822073,103.871075579396,SERANGOON VILLE,SERANGOON NORTH AVENUE 1
NIL,1.32149274334566,103.909110009341,,LORONG MARZUKI
126826,1.29464541913193,103.767167582575,VARSITY PARK CONDOMINIUM,WEST COAST ROAD
536625,1.34520930871264,103.874967330943,GAMBIR TERRACE,LORONG GAMBIR
329371,1.32784510851015,103.843709435735,GAIA,JALAN DUSUN
259500,1.31642717282381,103.825587601776,VILLA D'ESTE,DALVEY ROAD
424796,1.30722146042645,103.911075237758,THE ASTERIA,MARTIA ROAD
329949,1.32222530186958,103.851774865079,AVA TOWERS,AVA ROAD
NIL,1.35786123164279,103.878827799133,,HIGHLAND ROAD
669584,1.35372703261256,103.76161695612,MERALODGE,HILLVIEW AVENUE
239555,1.29796800700413,103.838408057882,KILLINEY 118,KILLINEY ROAD
518147,1.37750076552965,103.959420693377,SEA ESTA,PASIR RIS LINK
NIL,1.32036279820492,103.839979794229,,BUKIT TUNGGAL ROAD
436958,1.31307627518643,103.893505663658,KATONG VILLE,TANJONG KATONG ROAD
NIL,1.35165777550782,103.83329344142,,THOMSON RIDGE
NIL,1.32285298036957,103.819911215216,,KHEAM HOCK ROAD
NIL,1.36040806822039,103.881589762584,,JALAN CHORAK
