Postal,Latitude,Longitude,Project,Street,District,Rent,PricePerSqft
NIL,1.30051355857346,103.828725574937,THE MARQ ON PATERSON HILL,PATERSON HILL,12.0,1900.0,3.8
259959,1.31055804837573,103.829508764283,ARDMORE THREE,ARDMORE PARK,11.0,3800.0,3.8
128040,1.29919985670249,103.76538825219299,WEST BAY CONDOMINIUM,WEST COAST CRESCENT,11.0,3800.0,3.8
NIL,1.32778659384427,103.817562814848,,UNIVERSITY ROAD,,,
NIL,1.35912945320073,103.968944514444,,MARIAM WAY,,,
NIL,1.31292456041617,103.90687321365601,,STILL ROAD,,,
219268,1.31396457521942,103.84597687869801,KENG LEE VIEW,KENG LEE ROAD,19.0,1900.0,3.8
199084,1.30320079528461,103.85848241361201,KAMPONG GLAM CONSERVATION AREA,JALAN PISANG,21.0,1900.0,3.8
677868,1.37112421720135,103.772745838187,MERA GARDENS,ALMOND STREET,21.0,1900.0,3.8
549010,1.36001603205553,103.87477128837,D'HIRO@HILLSIDE,HILLSIDE DRIVE,9.0,3800.0,3.8
439897,1.30336514480082,103.90197413029699,AMBER RESIDENCES,AMBER ROAD,15.0,1900.0,3.8
437436,1.2970862857601397,103.866898764032,COSTA RHU,RHU CROSS,9.0,6100.0,3.81
238309,1.29471595933453,103.84005116736401,ASPEN HEIGHTS,RIVER VALLEY ROAD,10.0,4950.0,3.81
618478,1.33976854786202,103.71902878874,LAKESIDE GROVE,CORPORATION WALK,9.0,4200.0,3.82
459007,1.31125206992855,103.921737475803,UNITED MANSION,EAST COAST ROAD,10.0,4200.0,3.82
229814,1.3058215398442,103.838847909555,CAIRNHILL CREST,CAIRNHILL CIRCLE,10.0,4200.0,3.82
419572,1.3263529464833,103.908900238139,THE HELICONIA,JALAN DAUD,10.0,6500.0,3.82
126810,1.29681403406973,103.767536280823,CLEMENTIWOODS CONDOMINIUM,WEST COAST ROAD,9.0,4200.0,3.82
545542,1.35565210357625,103.87601576363899,STADIA,YIO CHU KANG ROAD,8.0,2300.0,3.83
NIL,1.3263078111703102,103.810310105422,WATTEN ESTATE CONDOMINIUM,SHELFORD ROAD,10.0,2300.0,3.83
424968,1.3128680163032,103.904607464421,THE GERANIUM,MANGIS ROAD,10.0,2300.0,3.83
NIL,1.3006312484031202,103.825337769319,ONE TREE HILL MANSIONS,ONE TREE HILL,14.0,2300.0,3.83
398484,1.3123239379438,103.88503309049901,CASA AERATA,LORONG 26 GEYLANG,11.0,2300.0,3.83
806111,1.38922275075525,103.85919463736401,SERENITY PARK,TAMARIND ROAD,21.0,2300.0,3.83
NIL,1.32248536917144,103.913653315459,,JALAN KEMBANGAN,,,
NIL,1.3126136497408603,103.875821491886,WINSOME APARTMENTS,LORONG 7 GEYLANG,19.0,2300.0,3.83
437972,1.29884133809846,103.896716858407,PEACH GARDEN,MEYER ROAD,9.0,2300.0,3.83
228070,1.30284530720388,103.847903060812,LE WILKIE,WILKIE ROAD,9.0,2300.0,3.83
NIL,1.29216567699524,103.84070515757799,,KIM YAM ROAD,,,
267833,1.31332867794572,103.797417970533,JADE MANSION,LEEDON ROAD,10.0,4600.0,3.83
276570,1.3229129324783702,103.791885065807,DYNASTY GARDEN,SIXTH AVENUE,5.0,2300.0,3.83
806887,1.38171404522029,103.866676614099,STRATTON PARK,STRATTON DRIVE,5.0,2300.0,3.83
769139,1.4110482633253798,103.83251324502599,THE ESTUARY,YISHUN AVENUE 1,5.0,2300.0,3.83
NIL,1.3121915735723,103.927354100962,,JALAN SEMPADAN,,,
NIL,1.34566018926063,103.86853104469,,LORONG SELANGAT,,,
809744,1.39191179150073,103.852106430154,CACTUS GREEN,CACTUS CRESCENT,13.0,2300.0,3.83
NIL,1.30404702556287,103.829121412951,CUSCADEN ROYALE,CUSCADEN WALK,18.0,2300.0,3.83
539068,1.3451064000966697,103.872067786316,EDEN CREST,EDEN GROVE,14.0,2300.0,3.83
118175,1.28133761889653,103.788992248282,VISTA PARK,SOUTH BUONA VISTA ROAD,3.0,5000.0,3.85
289903,1.3279488646700002,103.812833881556,ADAM PARK CONDOMINIUM,ADAM ROAD,11.0,3080.0,3.85
596301,1.35754222309369,103.765511856103,PARC PALAIS,HUME AVENUE,4.0,5000.0,3.85
488882,1.3467589099581498,103.960910105374,EAST VIEW GARDEN,JALAN KUANG,10.0,5000.0,3.85
218816,1.31514604030273,103.852365754985,KENTISH COURT,OXFORD ROAD,3.0,4250.0,3.86
269495,1.32296287416087,103.804196983044,CORONATION VILLAGE,CORONATION ROAD,21.0,2700.0,3.86
737797,1.42728727458401,103.78605033241301,PARC ROSEWOOD,ROSEWOOD DRIVE,9.0,2700.0,3.86
239820,1.29778639884288,103.840247014859,DUBLIN LODGE,DUBLIN ROAD,9.0,2700.0,3.86
388074,1.31507945881228,103.88566833238899,ATHENA VILLE,LORONG 29 GEYLANG,9.0,2700.0,3.86
018987,1.2807694347685001,103.852658562152,THE SAIL @ MARINA BAY,MARINA BOULEVARD,10.0,2700.0,3.86
528811,1.3486103854870501,103.96056372186399,CHANGI RISE CONDOMINIUM,SIMEI RISE,10.0,2700.0,3.86
238250,1.29111208915594,103.83782134430099,ROBERTSON 100,ROBERTSON QUAY,10.0,2700.0,3.86
NIL,1.31216434740551,103.884039426669,,LORONG 24A GEYLANG,,,
689527,1.39931151971401,103.74880666642099,REGENT GROVE,CHOA CHU KANG NORTH 7,10.0,2700.0,3.86
439089,1.2991385727949198,103.88487598591401,FORT GARDENS,FORT ROAD,10.0,2700.0,3.86
308144,1.3191175796245,103.846655980088,THE SPRINGS,MOULMEIN RISE,10.0,2700.0,3.86
NIL,1.31308143682535,103.911770973104,CASTLE LOFT,LORONG K TELOK KURAU,10.0,2700.0,3.86
NIL,1.36697524059794,103.768338366121,,CHESTNUT LANE,,,
239220,1.2990663575110801,103.832068052789,THE LUMOS,LEONIE HILL,10.0,5800.0,3.87
269030,1.3240431455679,103.80702826407301,THE TRESOR,DUCHESS ROAD,10.0,5800.0,3.87
238366,1.2961097065765401,103.838506457383,336 RIVER VALLEY,RIVER VALLEY ROAD,9.0,3100.0,3.88
417660,1.32879593267377,103.912963648128,ASTOR,LENGKONG EMPAT,21.0,1550.0,3.88
307947,1.31369315585358,103.840387458086,GLOUCESTER MANSIONS,NEWTON ROAD,14.0,1550.0,3.88
248747,1.2950108139116299,103.826436796721,NATHAN PLACE,NATHAN ROAD,15.0,1550.0,3.88
328074,1.32480413933798,103.86417909329501,ST FRANCIS LODGE,FRANCIS ROAD,11.0,3100.0,3.88
239427,1.29293391960905,103.833590038162,CENTENNIA SUITES,KIM SENG ROAD,10.0,7750.0,3.88
NIL,1.32105301507969,103.925819657815,,DIDO STREET,,,
398162,1.31288403685802,103.888327321049,SUNFLOWER VIEW,LORONG 36 GEYLANG,2.0,3500.0,3.89
438133,1.31251969868082,103.891760188852,SUITES @ GUILLEMARD,LIM AH WOO ROAD,3.0,3500.0,3.89
545045,1.3812163739529397,103.90016672633699,PARK GREEN,RIVERVALE LINK,10.0,3500.0,3.89
NIL,1.32371346328084,103.906172242395,,JALAN AWANG,,,
NIL,1.24020816099492,103.83787769525999,,COVE WAY,,,
NIL,1.3184242531983401,103.909266001012,,CHANGI ROAD,,,
218605,1.3107635479838202,103.852952756477,SOHO @ FARRER,RACE COURSE ROAD,4.0,7000.0,3.89
248887,1.30220115535536,103.82581311350599,RESIDENCE 8,LENGKOK MERAK,10.0,7000.0,3.89
768137,1.44481635458141,103.82478622755501,CANBERRA RESIDENCES,CANBERRA DRIVE,10.0,7000.0,3.89
828715,1.40113341483112,103.90807259171899,WATERBAY,EDGEFIELD PLAINS,21.0,1950.0,3.9
069415,1.2815486292448501,103.846472570061,EMERALD GARDEN,CLUB STREET,14.0,1950.0,3.9
436891,1.29918111738582,103.88382860939801,PALAZZETTO,TANJONG RHU ROAD,14.0,1950.0,3.9
NIL,1.3274220194631299,103.953078501247,BEDOK RIA,BEDOK RIA CRESCENT,4.0,8200.0,3.9
307750,1.31580176169091,103.842308803684,SURREY COURT,SURREY ROAD,15.0,1950.0,3.9
398924,1.31057555906776,103.879078918523,WING FONG MANSIONS,LORONG 14 GEYLANG,19.0,1950.0,3.9
426983,1.3107736583833798,103.903602522325,SONG LANG GREEN,KOON SENG ROAD,13.0,1950.0,3.9
387635,1.32574931134033,103.882621861308,SALLIM LODGE,SALLIM ROAD,9.0,9000.0,3.91
534798,1.3477086596066998,103.871737392143,THE YARDLEY,UPPER SERANGOON ROAD,11.0,4300.0,3.91
423910,1.31212247509773,103.911185983946,KURAU COURT,TELOK KURAU ROAD,9.0,4300.0,3.91
828789,1.40512425968089,103.89908524911999,A TREASURE TROVE,PUNGGOL WALK,9.0,10202.0,3.92
NIL,1.3102218823027199,103.876641754539,,LORONG 6 GEYLANG,,,
589332,1.3472051974580401,103.776308015488,ANGSANA PARK,HINDHEDE DRIVE,10.0,5500.0,3.93
618646,1.33504830548195,103.725516755516,PARK VIEW MANSION,YUAN CHING ROAD,9.0,3150.0,3.94
679979,1.3785882209409699,103.774122446912,CHESTERVALE,BANGKIT ROAD,10.0,8700.0,3.95
NIL,1.3193842127696,103.80743303813601,,KING'S ROAD,,,
309306,1.31548497427326,103.839467418834,RESIDENCES @ EVELYN,EVELYN ROAD,9.0,5150.0,3.96
488646,1.3336409797709399,103.94376883775499,PEAKVIEW ESTATE,JALAN PARI DEDAP,4.0,9142.0,3.97
425653,1.3122827467290101,103.90955975689,COSTA ESTE,LORONG K TELOK KURAU,10.0,8791.0,4.0
688706,1.39041054242669,103.75280751420999,VILLA VERDE,VERDE VIEW,7.0,4400.0,4.0
388222,1.31394569870026,103.883262933579,ADVANCE APARTMENTS,LORONG 25A GEYLANG,7.0,3600.0,4.0
NIL,1.32244964070424,103.79674747018801,,JALAN SIANTAN,,,
NIL,1.3160443391090901,103.82816250241,,BALMORAL PARK,,,
589661,1.33297780085138,103.787232054843,THE CASCADIA,BUKIT TIMAH ROAD,11.0,2400.0,4.0
258748,1.32259059908735,103.81369629522,SERENE CENTRE,JALAN SERENE,10.0,20000.0,4.0
NIL,1.30027166728033,103.827456665277,,JALAN ARNAP,,,
248741,1.29595825548389,103.82671548586,REGENCY PARK,NATHAN ROAD,9.0,3200.0,4.0
328006,1.32470387924193,103.864608983,ONE ST MICHAEL'S,MICHAEL'S ROAD,9.0,3200.0,4.0
437083,1.3053144947891002,103.895938058127,CHELSEA LODGE,TANJONG KATONG ROAD,9.0,2400.0,4.0
249056,1.29489580072094,103.81856774498002,JERVOIS GROVE,JERVOIS ROAD,3.0,3200.0,4.0
NIL,1.35774524476589,103.879811691885,,JALAN SAHABAT,,,
398106,1.31372105189032,103.888759579471,THE WATER EDGE,LORONG 38 GEYLANG,3.0,4400.0,4.0
423723,1.30802546384838,103.905424024418,KATONG GARDENS,TEMBELING ROAD,3.0,3200.0,4.0
506918,1.3580859258676898,103.967320803249,THE GALE,FLORA ROAD,9.0,2800.0,4.0
237973,1.30383691559691,103.831707804361,THE ORCHARD RESIDENCES,ORCHARD BOULEVARD,11.0,6000.0,4.0
NIL,1.34146631274082,103.77147960799999,,JALAN JURONG KECHIL,,,
NIL,1.30486223604703,103.90200066012899,,EAN KIAM PLACE,,,
467788,1.32377176858389,103.950949207127,KEW COTTAGES,LIMAU WALK,21.0,1600.0,4.0
NIL,1.3588448208649702,103.76046980734002,,JALAN GUMILANG,,,
588178,1.34268815693086,103.776061669312,UOB CENTRE,UPPER BUKIT TIMAH ROAD,21.0,1600.0,4.0
307955,1.31544838504614,103.84035484146798,L'VIV,NEWTON ROAD,21.0,1600.0,4.0
NIL,1.3087613554361899,103.800585507196,LUSH ON HOLLAND HILL,HOLLAND HILL,21.0,1600.0,4.0
309329,1.3174097633481399,103.84491384042299,STRATA,ESSEX ROAD,21.0,2400.0,4.0
409050,1.31573579353368,103.891560467041,LOTUS AT PAYA LEBAR,PAYA LEBAR ROAD,12.0,2000.0,4.0
NIL,1.31305644462311,103.84833880218599,RACE COURSE RD/OWEN RD CON AREA,HERTFORD ROAD,15.0,2000.0,4.0
239894,1.2990251207182,103.83625511272699,THE BEAUMONT,DEVONSHIRE ROAD,9.0,3200.0,4.0
487048,1.33177581503052,103.946201241591,EAST VILLAGE,UPPER CHANGI ROAD,11.0,2400.0,4.0
258502,1.30691037082485,103.820682699525,8 NAPIER,NAPIER ROAD,10.0,8000.0,4.0
128995,1.3235989271333999,103.755180787222,WATERFRONT @ FABER,FABER WALK,19.0,1600.0,4.0
417472,1.32847505037597,103.912455754722,STARVILLE,LENGKONG TIGA,19.0,1600.0,4.0
238427,1.29510638048322,103.837908586537,URBANA,RIVER VALLEY CLOSE,12.0,1600.0,4.0
577537,1.35190915123743,103.83111418615,NEW SOO CHOW GARDENS,JALAN LEMBAH THOMSON,12.0,1600.0,4.0
466581,1.3157749325213701,103.945189532444,BLEU @ EAST COAST,UPPER EAST COAST ROAD,4.0,8804.0,4.0
599383,1.3328733075276398,103.766970536099,SAVOY PARK,ENG KONG DRIVE,4.0,8804.0,4.0
358844,1.33040482972207,103.867093496791,LEICESTER SUITES,LEICESTER ROAD,15.0,1600.0,4.0
454958,1.30893240892842,103.922573359187,EIGHT @ EAST COAST,EAST COAST AVENUE,8.0,2800.0,4.0
596180,1.34054847886552,103.773649129593,SUITES AT BUKIT TIMAH,JALAN JURONG KECHIL,8.0,4000.0,4.0
288061,1.34764820952124,103.790801842584,LA SUISSE,SWISS VIEW,8.0,4000.0,4.0
438410,1.29950791338595,103.896640905836,SEA VIEW PARK,JALAN SEAVIEW,8.0,3600.0,4.0
088764,1.28004529331833,103.84035867325399,DORSETT RESIDENCES,NEW BRIDGE ROAD,8.0,4000.0,4.0
118633,1.28688028822624,103.78042408802901,GLORIA MANSION,PASIR PANJANG ROAD,8.0,4000.0,4.0
597092,1.32402957234974,103.766298375408,FREESIA WOODS,SUNSET WAY,4.0,5600.0,4.0
NIL,1.36890397130081,103.865577996408,,HEMSLEY AVENUE,,,
307780,1.3146483025338,103.844819093226,LUCIDA,SUFFOLK ROAD,21.0,2400.0,4.0
439069,1.3003202191519498,103.88509756564501,ONE FORT,FORT ROAD,9.0,2400.0,4.0
329974,1.32723427058798,103.845140012266,THE BELLEFORTE,AH HOOD ROAD,11.0,3200.0,4.0
277356,1.31747382296406,103.782097697199,HOLLAND GARDENS,MOONBEAM DRIVE,11.0,3200.0,4.0
NIL,1.3158064187140701,103.88647466663099,EUNOSVILLE,SIMS AVENUE,11.0,3200.0,4.0
329426,1.32860656574188,103.843283395132,VISTA RESIDENCES,JALAN DATOH,15.0,2000.0,4.0
NIL,1.3434782242147902,103.882846254147,,UPPER PAYA LEBAR ROAD,,,
NIL,1.36714002735894,103.87970085549401,,POH HUAT ROAD,,,
368063,1.34109127500431,103.88145756434,BARTLEY RIDGE,MOUNT VERNON ROAD,9.0,2400.0,4.0
268732,1.31361613135349,103.79398043014601,THE FORD @ HOLLAND,FORD AVENUE,9.0,3200.0,4.0
NIL,1.36271217675266,103.87653579816099,,ROSYTH ROAD,,,
NIL,1.30858379927648,103.894812869762,SUITES @ KATONG,TANJONG KATONG ROAD,10.0,5200.0,4.0
388158,1.31417031455967,103.883562175927,METRO LOFT,LORONG 27 GEYLANG,10.0,4800.0,4.0
600124,1.33430031098265,103.73779544917,IVORY HEIGHTS,JURONG EAST STREET 13,10.0,2800.0,4.0
424597,1.3118271135396298,103.900061145388,ONAN SUITES,ONAN ROAD,10.0,5200.0,4.0
NIL,1.34302035950251,103.788675216589,,JALAN KAMPONG CHANTEK,,,
277058,1.31693056781349,103.785039515156,GLENTREES,MOUNT SINAI LANE,10.0,5200.0,4.0
557768,1.35740295139001,103.868899660623,GRACE PARK,GRACE PARK,10.0,4400.0,4.0
218375,1.31416413891021,103.85390616136101,URBAN LOFTS,RANGOON ROAD,10.0,2800.0,4.0
NIL,1.31090213335044,103.90338418483299,,KOON SENG ROAD,,,
357699,1.3433235690384497,103.869848204959,R MAISON,SOMMERVILLE WALK,5.0,4000.0,4.0
329113,1.32814911591781,103.849419868995,DE ROYALE,JALAN RAMA RAMA,5.0,4000.0,4.0
449315,1.3038469669019,103.905158530112,MARINE BLUE,MARINE PARADE ROAD,5.0,2800.0,4.0
329602,1.32751842664674,103.849853471836,D'MIRA,BOON TECK ROAD,11.0,2800.0,4.0
574409,1.3566544705955499,103.828736711218,THREE 11,UPPER THOMSON ROAD,9.0,3200.0,4.0
423467,1.30817759575642,103.914651758132,ST PATRICK'S RESIDENCES,PATRICK'S ROAD,10.0,6000.0,4.0
329216,1.3285319650896399,103.842421864888,THE ARTE,JALAN RAJA UDANG,10.0,12000.0,4.0
329599,1.32719478492031,103.84988000351,KINGSLEY MANSIONS,BOON TECK ROAD,13.0,2000.0,4.0
546909,1.36711159232815,103.880496612559,POH HUAT GARDENS,POH HUAT CRESCENT,13.0,2000.0,4.0
208023,1.30802061166547,103.85603777651899,DESKER ROAD CONSERVATION AREA,DESKER ROAD,13.0,2000.0,4.0
679695,1.36879391060315,103.765664597642,ESPA,CASHEW ROAD,7.0,3600.0,4.0
238876,1.3071788729846798,103.828469994324,DELFI ORCHARD,ORCHARD ROAD,13.0,2400.0,4.0
NIL,1.38983514060131,103.838501933095,,LENTOR LOOP,,,
259805,1.31595897864077,103.83295560485901,VENTUNO BALMORAL,BALMORAL ROAD,18.0,2400.0,4.0
118617,1.2824208327018898,103.783142732009,SEASUITES,PASIR PANJANG ROAD,18.0,2400.0,4.0
689436,1.3768377208793,103.757739898615,NICON GARDENS,CHOA CHU KANG ROAD,14.0,4800.0,4.0
277882,1.32825608735779,103.79196516645099,LUCKY PARK,LASIA AVENUE,14.0,2800.0,4.0
248180,1.2948480383694199,103.827548220413,SHANGHAI ONE,SHANGHAI ROAD,4.0,8850.0,4.02
466506,1.3167080373025801,103.940781787705,THE SUMMIT,UPPER EAST COAST ROAD,10.0,11693.0,4.03
596152,1.3440433728210601,103.76954394134701,THE HILLFORD,JALAN JURONG KECHIL,10.0,11693.0,4.03
NIL,1.32719134646543,103.850294008283,,BOON TECK ROAD,,,
528614,1.36001415254774,103.940222573214,THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,10.0,3250.0,4.06
NIL,1.31161466226623,103.881311583582,TREASURES @ G20,LORONG 20 GEYLANG,9.0,10576.0,4.07
308365,1.3139336194156002,103.842380394708,MIRO,LINCOLN ROAD,10.0,2850.0,4.07
398384,1.31173675246557,103.88683383734501,FENG LAI MANSION,LORONG 30 GEYLANG,4.0,6933.0,4.08
218896,1.3132976622410901,103.853633479985,FARRER PARK SUITES,OWEN ROAD,4.0,6933.0,4.08
439959,1.3006134093152701,103.898408751785,KING'S MANSION,AMBER GARDENS,18.0,2450.0,4.08
398265,1.3135746110888702,103.88724405870899,LESHAN GARDENS,LORONG 32 GEYLANG,11.0,4500.0,4.09
537846,1.3456077216558897,103.88269585212,KENSINGTON SQUARE,JALAN LOKAM,4.0,8991.0,4.09
228189,1.30222789722928,103.84663162116999,SAPPHIRE 99,SOPHIA ROAD,9.0,9000.0,4.09
459170,1.30872467557468,103.922132141083,LIAN VILLAS,EAST COAST AVENUE,21.0,2050.0,4.1
239568,1.29617714762778,103.836877654727,LA CRYSTAL,KILLINEY ROAD,14.0,2050.0,4.1
249604,1.3001866563998898,103.824975558563,RAINBOW MANSION,GRANGE ROAD,2.0,3700.0,4.11
387906,1.3157880065568301,103.88995950096901,GUILIN MANSIONS,LORONG 37 GEYLANG,7.0,3700.0,4.11
229977,1.3010674430101599,103.847993603538,LIV ON SOPHIA,ADIS ROAD,8.0,3700.0,4.11
439431,1.31271778168955,103.895271671003,BUTTERWORTH VIEW,BUTTERWORTH LANE,8.0,3700.0,4.11
059608,1.2884855072133798,103.84404944136,THE RIVERSIDE PIAZZA,KENG CHEOW STREET,8.0,3700.0,4.11
534635,1.35469895424799,103.87832982574899,SPAZIO @ KOVAN,UPPER SERANGOON ROAD,10.0,3700.0,4.11
425142,1.30963964761044,103.909443139295,THE BECCAGAYLE,LORONG N TELOK KURAU,4.0,7000.0,4.12
NIL,1.2867221189201101,103.848648727372,,LORONG TELOK,,,
417611,1.32768795196422,103.911844825065,GROSVENOR VIEW,LENGKONG EMPAT,10.0,5350.0,4.12
466477,1.31365569116406,103.939090715487,UBER 388,UPPER EAST COAST ROAD,9.0,9500.0,4.13
309420,1.31466864676135,103.839004455638,DUNEARN GARDENS,DUNEARN ROAD,3.0,3300.0,4.13
158747,1.2904773422307299,103.81601645096,THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,9.0,3300.0,4.13
229768,1.3064483293355902,103.838413078586,THE LIGHT @ CAIRNHILL,CAIRNHILL CIRCLE,9.0,3300.0,4.13
398753,1.31128470348702,103.88151600396999,SUNFLOWER REGENCY,LORONG 20 GEYLANG,21.0,1650.0,4.13
398236,1.3125312990096598,103.88813993912399,PRIMEDGE,LORONG 34 GEYLANG,21.0,1650.0,4.13
NIL,1.32216621981219,103.81158798859501,,DUKE'S ROAD,,,
239639,1.29538639198639,103.835849138309,THE MORNINGSIDE,JALAN KUALA,14.0,1650.0,4.13
328882,1.3237730560688001,103.85436322840201,CALARASI,KIM KEAT LANE,11.0,6600.0,4.13
437159,1.31437047969031,103.894529014229,KATONG REGENCY,TANJONG KATONG ROAD,12.0,1650.0,4.13
789100,1.3915759431854298,103.836731560522,BULLION PARK,LENTOR LOOP,4.0,7027.0,4.13
459928,1.3174492666926498,103.92877833945299,OPERA ESTATE,AIDA STREET,4.0,9084.0,4.13
259327,1.31573678652696,103.83090871291901,HALLMARK RESIDENCES,EWE BOON ROAD,4.0,9084.0,4.13
NIL,1.30637741691943,103.835311602499,,JALAN ELOK,,,
159024,1.29289904707353,103.81956652048099,THE CREST,PRINCE CHARLES CRESCENT,4.0,7027.0,4.13
589055,1.3375792428143,103.785318464117,HUA GUAN GARDENS,HUA GUAN CRESCENT,11.0,3300.0,4.13
807928,1.38320085500213,103.860778633649,MIMOSA VALE,MIMOSA VALE,5.0,3300.0,4.13
NIL,1.33914064569501,103.837528865057,,THOMSON ROAD,,,
418717,1.32911585296347,103.908443073006,LONG HUA YUAN,JALAN RIMAU,8.0,2900.0,4.14
207851,1.31380286104728,103.85776387563801,STURDEE VIEW,STURDEE ROAD NORTH,9.0,8700.0,4.14
239896,1.29719285545652,103.837470929944,ONE DEVONSHIRE,DEVONSHIRE ROAD,10.0,2900.0,4.14
534042,1.37557855184257,103.903316771617,BOATHOUSE RESIDENCES,UPPER SERANGOON VIEW,10.0,2900.0,4.14
169279,1.28434104617283,103.82913845042101,REGENCY SUITES,KIM TIAN ROAD,10.0,2900.0,4.14
259845,1.3163239570064298,103.828152325823,BALMORAL HILLS,BALMORAL PARK,10.0,2900.0,4.14
567752,1.3703043031814,103.848386313887,CENTRO RESIDENCES,ANG MO KIO AVENUE 8,10.0,2900.0,4.14
426068,1.31646751608419,103.910189584737,FIRST POINT SUITES,LORONG H TELOK KURAU,15.0,2900.0,4.14
308231,1.32479229453517,103.85012690660999,MONARCHY APARTMENTS,MANDALAY ROAD,14.0,2900.0,4.14
NIL,1.32251434536848,103.795520589503,,JALAN HAJI ALIAS,,,
275978,1.3265240635431799,103.790686105495,THE TENERIFFE,LAUREL WOOD AVENUE,9.0,4566.0,4.15
426155,1.3162756397653799,103.908803147153,PALM OASIS,LORONG H TELOK KURAU,4.0,8710.0,4.15
544743,1.3807122595238999,103.90308167847999,RIVERSOUND RESIDENCE,SENGKANG EAST AVENUE,11.0,2500.0,4.17
809578,1.3918523568471102,103.85117987778601,FLORAVILLE,CACTUS ROAD,10.0,2500.0,4.17
598431,1.34330642786721,103.768846834849,GRAND REGENCY,JALAN RAJAWALI,10.0,2500.0,4.17
479309,1.33837822362197,103.919961817874,ARCHIPELAGO,BEDOK RESERVOIR ROAD,9.0,10000.0,4.17
425774,1.31407021454554,103.914849369981,E-SPACE,LORONG K TELOK KURAU,9.0,2500.0,4.17
425342,1.31064500070006,103.91226890171801,THE MONTAGE,LORONG M TELOK KURAU,9.0,7500.0,4.17
NIL,1.3109211672616299,103.86153044344101,,CAVAN ROAD,,,
NIL,1.4413052161820599,103.823222006339,SEMBAWANG GARDENS ARCADE,JALAN LEGUNDI,11.0,2500.0,4.17
NIL,1.31902768351346,103.839939723943,GILSTEAD BROOKS,GILSTEAD ROAD,11.0,2500.0,4.17
534006,1.36163785756156,103.890283327995,THE TEMBUSU,TAMPINES ROAD,8.0,2500.0,4.17
159948,1.2913037924347701,103.807350978054,ALEXIS,ALEXANDRA ROAD,8.0,2500.0,4.17
468726,1.31287539656176,103.93478126757,LAGUNA GREEN,JALAN HAJIJAH,21.0,2500.0,4.17
248196,1.2957099371333898,103.827568387283,STUDIO 3,SHANGHAI ROAD,21.0,2500.0,4.17
289305,1.33509864445951,103.805004987752,THE GREENWOOD,GREENWOOD AVENUE,9.0,2500.0,4.17
NIL,1.32697970716661,103.792753231584,THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,9.0,2500.0,4.17
427305,1.31467316091815,103.9044149803,CELESTIA,JOO CHIAT TERRACE,10.0,7500.0,4.17
079718,1.27464397804715,103.844741587315,SKYSUITES@ANSON,ENGGOR STREET,13.0,2500.0,4.17
118864,1.2819371751209199,103.78396972786699,HORIZON RESIDENCES,PASIR PANJANG HILL,13.0,2500.0,4.17
679524,1.37084569112524,103.77571903639601,ECO SANCTUARY,CHESTNUT AVENUE,14.0,2500.0,4.17
259808,1.31665706584663,103.83364053131399,BALMORAL TOWER,BALMORAL ROAD,14.0,5000.0,4.17
425604,1.3119115433548998,103.907721956198,KINGS APARTMENTS,LORONG K TELOK KURAU,10.0,12160.0,4.19
NIL,1.31019931876464,103.79813379884199,HOLLAND RESIDENCES,TAMAN WARNA,4.0,7120.0,4.19
187948,1.30046695866749,103.850556061947,SUNSHINE PLAZA,PRINSEP LINK,4.0,5450.0,4.19
769814,1.4434032160290802,103.82647085169901,SEMBAWANG SPRINGS ESTATE,JALAN KEMUNING,4.0,7120.0,4.19
506952,1.35780121492412,103.964498095261,FERRARIA PARK CONDOMINIUM,FLORA DRIVE,9.0,8800.0,4.19
238549,1.30008754264079,103.830070920648,PATERSON RESIDENCE,PATERSON ROAD,11.0,3350.0,4.19
NIL,1.32205920892578,103.793363181963,,JALAN LIM TAI SEE,,,
309433,1.3172997380973999,103.836109631402,CHANCERY COURT,DUNEARN ROAD,21.0,1680.0,4.2
423718,1.3081613128670802,103.904983491936,STUDIOS@TEMBELING,TEMBELING ROAD,12.0,2100.0,4.2
466666,1.3267709021796001,103.943024158129,THE TANAMERA,TANAH MERAH KECHIL ROAD,10.0,2100.0,4.2
109694,1.28221769648725,103.803662042285,THE INTERLACE,DEPOT ROAD,10.0,2100.0,4.2
398089,1.31234995218149,103.890291337068,THE WATERINA,LORONG 40 GEYLANG,14.0,2100.0,4.2
NIL,1.36781416216302,103.883804978129,,JALAN ARIF,,,
554444,1.36524899321325,103.861284747337,HAUS@SERANGOON GARDEN,SERANGOON GARDEN TERRACE,4.0,9271.0,4.21
466522,1.31506384580924,103.94314173038201,EAST COAST RESIDENCES,UPPER EAST COAST ROAD,10.0,2950.0,4.21
388242,1.3146516678186,103.88328814942699,CENTRA SUITES,LORONG 25A GEYLANG,10.0,19000.0,4.22
388489,1.31312194554119,103.87947495686701,SIMS POINT,LORONG 19 GEYLANG,7.0,3800.0,4.22
NIL,1.3440361384119999,103.83944155847601,,BRADDELL ROAD,,,
458656,1.3122550518411102,103.931772319341,EAST SIGNATURE,ELLIOT WALK,8.0,3800.0,4.22
539575,1.355954550554,103.88119966721901,CHARLTON RESIDENCES,CHARLTON ROAD,3.0,5500.0,4.23
219408,1.31325732047154,103.848953427344,HERTFORD COLLECTION,HERTFORD ROAD,10.0,12300.0,4.24
